identifier	authors	journal	year	title	text
PMID:680	NA	NA	2001	NA	DISCUSSION : The higher absolute knee extension strength measures of leg and the similar extension strength of the trunk in the obese sample compared to the lean might be explained by the training effect of weight bearing and support of a larger body mass .
PMID:681	NA	NA	2001	NA	Measuring the dim light melatonin onset ( DLMO ) is a useful and practical way to assess circadian phase position in humans .
PMID:682	NA	NA	2001	NA	Although the energy - based DFT was not affected by isoproterenol ( from 6 . 1 + / - 1 . 5 to 6 . 0 + / - 1 . 7 J ) , it was decreased to 3 . 7 + / - 1 . 6 J in the third stage by infusion of E4031 and isoproterenol ( p < 0 . 01 vs . baseline and vs . isoproterenol ) .
PMID:683	NA	NA	2001	NA	This communication presents two patients with clinically massive PE of recent onset ( confirmed by lung perfusion scans ) who were successfully treated with a single i . v . dose of 30 mg of anisoylated lys - plasminogen streptokinase activator complex ( APSAC , comparable to 1 , 500 , 000 U of streptokinase ) followed by systemic heparinization for 7 days .
PMID:684	NA	NA	2001	NA	Capillary tortuosity was a function of sarcomere length in all animals and this relationship was not changed by hypoxia .
PMID:685	NA	NA	2001	NA	A survey of children with HBsAg markers related to their parents HBV markers .
PMID:686	NA	NA	2001	NA	In cases of intracapsular prostatic cancer the level of prostatic acid phosphatase ( PAP ) measured by radioimmunoassay was 1 . 4 + / - 0 . 8 micrograms / l .
PMID:687	NA	NA	2001	NA	Rv was 7 . 7 + / - 1 . 4 mmHg . ml - 1 . min . 100 g - 1 and Cv was 0 . 59 + / - 0 . 25 ml / mmHg , tau v calculated from the product of Rv and Cv was 4 . 20 + / - 1 . 58 s and from the ratio of delta V to delta Q was 4 . 95 + / - 1 . 53 s ( P = NS ) at a mean Pel of 17 . 6 + / - 3 . 7 mmHg . delta V was also produced by changing Pv ; the average tau v ( 1 . 95 + / - 0 . 37 s ) , was shorter than that with changes in flow .
PMID:688	NA	NA	2001	NA	Peripheral neuropathy in the cherry - red spot - myoclonus syndrome ( sialidosis type I ) .
PMID:689	NA	NA	2001	NA	The meaning of hope in health and illness .
PMID:690	NA	NA	2001	NA	For O3 , the correlation between personal exposures and ambient levels was weakest in the winter for residential microenvironments ( rs = 0 . 05 , p > 0 . 05 ) , and was strongest in the summer for outdoor near - roadway microenvironments ( rs = 0 . 91 , p < 0 . 05 ) .
PMID:691	NA	NA	2001	NA	The myb proto oncogene product ( c - Myb ) is a transcriptional regulator and its expression and function are tightly linked to the cellular entry into S phase and DNA synthesis .
PMID:692	NA	NA	2001	NA	However , and in contrast to other MMP genes , no significative synergistic effect on CAT activity between the AP - 1 and PEA - 3 elements found in the collagenase - 3 gene promoter was found .
PMID:693	NA	NA	2001	NA	CONCLUSIONS : The number of Spanish articles published in Anesthesiology , BJA , and Anesth Analg is low , although the comparison of our productivity with that of other EU countries in function of GNPpc places us in an intermediate position .
PMID:694	NA	NA	2001	NA	This fragment contains two complete endo - beta - 1 , 4 - glucanase - encoding genes , designated celCCC and celCCG .
PMID:695	NA	NA	2001	NA	"The "" Gregg phenomenon "" implies that myocardial function and oxygen consumption ( MVO2 ) increase when coronary perfusion is enhanced within or above the autoregulatory range ."
PMID:696	NA	NA	2001	NA	Pollinosis in the U . A . R .
PMID:697	NA	NA	2001	NA	The use of sigma 54 promoters , known to require cognate binding proteins , could allow the fine - tuning that provides the temporal ordering of flagellar gene transcription .
PMID:698	NA	NA	2001	NA	Over a period of five training sessions ( 2 . 5 days ) , the animals learned not to breathe , and the number of stimuli received in the fifth session was significantly lower than in the first session .
PMID:699	NA	NA	2001	NA	The genes on each chromosome involved in this translocation have been identified as the transcription factor - encoding genes PAX3 and FKHR .
PMID:700	NA	NA	2001	NA	We found that the PRP20 gene is identical to the yeast SRM1 gene ( Clark and Sprague 1989 ) .
PMID:701	NA	NA	2001	NA	Transcriptional activation of the proopiomelanocortin gene by cyclic AMP - responsive element binding protein .
PMID:702	NA	NA	2001	NA	Recombinant Human Erythropoietin and Platinum - Based Chemotherapy In Advanced Ovarian Cancer
PMID:703	NA	NA	2001	NA	After discharge , he was finally given a diagnosis of PCH because a Donath - Landsteiner test was positive .
PMID:704	NA	NA	2001	NA	Human forearm was used as a dummy ear and the electrode HN - 5 was fixed thereon , and a sound stimulus of 90dBnHL was delivered by the earphone ( NC - 3 ) .
PMID:705	NA	NA	2001	NA	Neonatal hyperthyroidism
PMID:706	NA	NA	2001	NA	We found that the frequency spectrum of physiologic chest sounds is contained entirely within that of jet rotocraft noise .
PMID:707	NA	NA	2001	NA	However , their stability was low as already reported for the ARS in S . occidentalis .
PMID:708	NA	NA	2001	NA	When gene conversion is initiated by a double - strand break ( DSB ) , any nonhomologous DNA that may be present at the ends must be removed before new DNA synthesis can be initiated .
PMID:709	NA	NA	2001	NA	MRI visualization of proteoglycan depletion in articular cartilage via intravenous administration of Gd - DTPA .
PMID:710	NA	NA	2001	NA	Furthermore , the GC - rich sequences could confer Sp1 - dependent transactivation to a heterologous prolactin minimal promoter .
PMID:711	NA	NA	2001	NA	Neuronal activity of 58 dopaminergic ( DA ) and 200 non - dopaminergic ( non - DA ) neurons in the ventral tegmental area ( VTA ) of female monkeys was recorded , and correlation to bar press feeding , sensory stimulation and change in motivation was investigated .
PMID:712	NA	NA	2001	NA	Serum prolactin rapidly decreased after institution of treatment , with actual normalization ( less than 20 ng / ml ) by the 3rd month .
PMID:713	NA	NA	2001	NA	It is required for correct expression of both genes .
PMID:714	NA	NA	2001	NA	Cloning the cDNA for a new human zinc finger protein defines a group of closely related Kruppel - like transcription factors .
PMID:715	NA	NA	2001	NA	Recently , we and other laboratories have identified a family of caveolin - related proteins ; caveolin has been re - termed caveolin - 1 .
PMID:716	NA	NA	2001	NA	Six cDNAs represent human homologs of genes known in other species , namely , mouse HSPE71 , Rat RhoGAP protein , S cerevisiae leucyl tRNA synthetase and S cerevisiae chromosome II ORF YBLO44W .
PMID:717	NA	NA	2001	NA	Three high - amylose rice varieties , IR42 , IR36 , and IR62 , with similar chemical composition including amylose content ( 26 . 7 - 27 . 0 % ) , were cooked under the same conditions and tested for in vitro digestibility as well as blood glucose and insulin responses in healthy human volunteers .
PMID:718	NA	NA	2001	NA	The hepatic isoform of 6 - phosphofructo - 2 - kinase / fructose - 2 , 6 - bisphosphatase ( PF2K / Fru - 2 , 6 - BPase ) is transcriptionally stimulated by glucocorticoids , whereas insulin blocks this stimulatory effect .
PMID:719	NA	NA	2001	NA	I .
PMID:720	NA	NA	2001	NA	Such simple injuries may however be accompanied by far reaching consequences .
PMID:721	NA	NA	2001	NA	The 132 - bp PHO8p fragment , connected at position - 281 of the 5 ' upstream region of a HIS5 ' - ' lacZ fused gene , could sense Pi signals in vivo , but a 20 - bp synthetic oligonucleotide having the same sequence from - 544 to - 525 of the PHO8p DNA could not .
PMID:722	NA	NA	2001	NA	Antibiotic prophylaxis in a surgical setting
PMID:723	NA	NA	2001	NA	In resume response to treatment with usual regimens , doxycycline plus streptomycin of doxycycline rifampicin is good , being however time elapsed until pain ceases of mean length in hospital stay shorter in the group receiving doxycycline plus streptomycin .
PMID:724	NA	NA	2001	NA	This indicates changes in postvaccination allergy to BCG .
PMID:725	NA	NA	2001	NA	Having demonstrated proper localization of GFP - calmodulin in budding yeast , we examined the localization of a fusion between GFP and calmodulin ( GFP - Camlp ) in fission yeast , where calmodulin had not been localized by any method .
PMID:726	NA	NA	2001	NA	The most common hosts were equines ( 31 % ) , bovines ( 25 % ) and raccoons ( 19 % ) .
PMID:727	NA	NA	2001	NA	Between the RNA initiation site and the coding region is a GC - rich hairpin structure followed by 8 T residues that looks like a rho - independent transcription terminator .
PMID:728	NA	NA	2001	NA	In the conscious animals the increase reached statistical significance when the animals were exposed to 12 % oxygen in nitrogen , which produced a fall in arterial PaO2 of 44 . 7 + / - 5 . 0 % .
PMID:729	NA	NA	2001	NA	Fourteen eyes ( 38 . 9 % ) developed DLK after an epithelial defect , representing an odds ratio of 13 times .
PMID:730	NA	NA	2001	NA	Each subject was injected in the antecubital vein with 7 mg / kg of sodium fluorescein ( 25 % solution ) and measurements were taken 1 hr postinjection at 4 . 5 mm and 7 . 5 mm from the retina .
PMID:731	NA	NA	2001	NA	Such tetranucleotides are common in promoter regions , particularly in activating transcription factor / cyclic AMP response element - binding protein ( ATF / CREB ) and E - box motifs , suggesting that PIF may modulate the transcription of many genes .
PMID:732	NA	NA	2001	NA	The long terminal repeat is 590 bp in length , with the U3 region containing consensus sequences likely to be involved in viral gene expression .
PMID:733	NA	NA	2001	NA	A pathogenetic relation with the Eisenmenger ' s syndrome is discussed .
PMID:734	NA	NA	2001	NA	Twenty - six calves were subjected to a technique of cryoablation in order to establish an animal model of complete cardiac denervation .
PMID:735	NA	NA	2001	NA	The PHO5 gene is activated by the Pho4p transcription factor , which itself is negatively regulated through phosphorylation by the products of PHO80 and PHO85 .
PMID:736	NA	NA	2001	NA	CNS preventive treatment without cranial irradiation was effective in all the groups of ALL patients .
PMID:737	NA	NA	2001	NA	This deletion disrupts the PU . 1 Ets domain .
PMID:738	NA	NA	2001	NA	Basal urinary 17 - hydroxycorticoid ( 17 - OHCS ) values were elevated in 9 / 12 patients and low dose dexamethasone suppression test favoured Cushing ' s syndrome in 8 / 9 patients .
PMID:739	NA	NA	2001	NA	In this cross - over controlled study , five male volunteers donated one unit of red cells by MCS and one unit of whole blood by the conventional manual method , 3 months apart .
PMID:740	NA	NA	2001	NA	The derepressed expression of fixN was not observed in a purH mutant .
PMID:741	NA	NA	2001	NA	The lipopolysaccharide - binding protein is a secretory class 1 acute - phase protein whose gene is transcriptionally activated by APRF / STAT / 3 and other cytokine - inducible nuclear proteins .
PMID:742	NA	NA	2001	NA	D .
PMID:743	NA	NA	2001	NA	Acute renal vein thrombosis in renal allografts : detection with duplex Doppler US .
PMID:744	NA	NA	2001	NA	Thus , Shp2 regulates phosphotyrosine - signalling events during the complex ectodermal - mesenchymal interactions that regulate mammalian budding morphogenesis .
PMID:745	NA	NA	2001	NA	1 .
PMID:746	NA	NA	2001	NA	In conclusion , in coronary artery disease patients , exercise - redistribution 201Thallium cardiac imaging with reinjection at rest can identify severely ischemic but still viable myocardium and may be particularly useful in the prognosis of such patients .
